run_id,backend,batch_ms,per_sample_ms,batch_size
1,cpu,0.317708,0.317708,1
2,cpu,0.291375,0.291375,1
3,cpu,0.284458,0.284458,1
4,cpu,0.278416,0.278416,1
5,cpu,0.280708,0.280708,1
6,cpu,0.280125,0.280125,1
7,cpu,0.305833,0.305833,1
8,cpu,0.293959,0.293959,1
9,cpu,0.281500,0.281500,1
10,cpu,0.277875,0.277875,1
11,cpu,0.276084,0.276084,1
12,cpu,0.272333,0.272333,1
13,cpu,0.273250,0.273250,1
14,cpu,0.270917,0.270917,1
15,cpu,0.271875,0.271875,1
16,cpu,0.271666,0.271666,1
17,cpu,0.268083,0.268083,1
18,cpu,0.268583,0.268583,1
19,cpu,0.268916,0.268916,1
20,cpu,0.268292,0.268292,1
21,cpu,0.269375,0.269375,1
22,cpu,0.269833,0.269833,1
23,cpu,0.267917,0.267917,1
24,cpu,0.267792,0.267792,1
25,cpu,0.268000,0.268000,1
26,cpu,0.270958,0.270958,1
27,cpu,0.268875,0.268875,1
28,cpu,0.269917,0.269917,1
29,cpu,0.268667,0.268667,1
30,cpu,0.267542,0.267542,1
31,cpu,0.267375,0.267375,1
32,cpu,0.269500,0.269500,1
33,cpu,0.267125,0.267125,1
34,cpu,0.266333,0.266333,1
35,cpu,0.267625,0.267625,1
36,cpu,0.269042,0.269042,1
37,cpu,0.268667,0.268667,1
38,cpu,0.267250,0.267250,1
39,cpu,0.268209,0.268209,1
40,cpu,0.266791,0.266791,1
41,cpu,0.269083,0.269083,1
42,cpu,0.266209,0.266209,1
43,cpu,0.267375,0.267375,1
44,cpu,0.268417,0.268417,1
45,cpu,0.266167,0.266167,1
46,cpu,0.265334,0.265334,1
47,cpu,0.266500,0.266500,1
48,cpu,0.264250,0.264250,1
49,cpu,0.265000,0.265000,1
50,cpu,0.265417,0.265417,1
51,mps,8.137584,8.137584,1
52,mps,8.018334,8.018334,1
53,mps,8.050750,8.050750,1
54,mps,8.127208,8.127208,1
55,mps,7.893208,7.893208,1
56,mps,7.858875,7.858875,1
57,mps,8.036917,8.036917,1
58,mps,8.105625,8.105625,1
59,mps,7.863459,7.863459,1
60,mps,7.969916,7.969916,1
61,mps,7.858917,7.858917,1
62,mps,7.795041,7.795041,1
63,mps,9.216083,9.216083,1
64,mps,7.831333,7.831333,1
65,mps,8.857792,8.857792,1
66,mps,7.820250,7.820250,1
67,mps,8.773750,8.773750,1
68,mps,7.951417,7.951417,1
69,mps,8.723542,8.723542,1
70,mps,7.902833,7.902833,1
71,mps,8.908208,8.908208,1
72,mps,7.906208,7.906208,1
73,mps,8.591041,8.591041,1
74,mps,7.831167,7.831167,1
75,mps,8.726375,8.726375,1
76,mps,7.773750,7.773750,1
77,mps,8.804667,8.804667,1
78,mps,7.765625,7.765625,1
79,mps,8.848125,8.848125,1
80,mps,7.810416,7.810416,1
81,mps,8.761167,8.761167,1
82,mps,7.791709,7.791709,1
83,mps,8.839208,8.839208,1
84,mps,7.776333,7.776333,1
85,mps,8.726584,8.726584,1
86,mps,7.982875,7.982875,1
87,mps,8.613750,8.613750,1
88,mps,7.933333,7.933333,1
89,mps,8.817833,8.817833,1
90,mps,7.928083,7.928083,1
91,mps,8.478791,8.478791,1
92,mps,7.929000,7.929000,1
93,mps,8.757459,8.757459,1
94,mps,7.893166,7.893166,1
95,mps,8.720584,8.720584,1
96,mps,7.920709,7.920709,1
97,mps,8.660917,8.660917,1
98,mps,7.870292,7.870292,1
99,mps,8.185125,8.185125,1
100,mps,7.870875,7.870875,1
101,cpu,2.049334,2.049334,1
102,cpu,1.603625,1.603625,1
103,cpu,1.780583,1.780583,1
104,cpu,0.962542,0.962542,1
105,cpu,0.995500,0.995500,1
106,cpu,0.815041,0.815041,1
107,cpu,0.836542,0.836542,1
108,cpu,0.810875,0.810875,1
109,cpu,0.803208,0.803208,1
110,cpu,0.734041,0.734041,1
111,cpu,0.779833,0.779833,1
112,cpu,0.716083,0.716083,1
113,cpu,0.998667,0.998667,1
114,cpu,0.768916,0.768916,1
115,cpu,0.744292,0.744292,1
116,cpu,0.733958,0.733958,1
117,cpu,0.616583,0.616583,1
118,cpu,0.617458,0.617458,1
119,cpu,0.603333,0.603333,1
120,cpu,0.601125,0.601125,1
121,cpu,0.600459,0.600459,1
122,cpu,0.597916,0.597916,1
123,cpu,0.605875,0.605875,1
124,cpu,0.596458,0.596458,1
125,cpu,0.608000,0.608000,1
126,cpu,0.506167,0.506167,1
127,cpu,0.507500,0.507500,1
128,cpu,0.517875,0.517875,1
129,cpu,0.517000,0.517000,1
130,cpu,0.515250,0.515250,1
131,cpu,0.512375,0.512375,1
132,cpu,0.509708,0.509708,1
133,cpu,0.509708,0.509708,1
134,cpu,0.509500,0.509500,1
135,cpu,0.508000,0.508000,1
136,cpu,0.480750,0.480750,1
137,cpu,0.440000,0.440000,1
138,cpu,0.443583,0.443583,1
139,cpu,0.439792,0.439792,1
140,cpu,0.438708,0.438708,1
141,cpu,0.441166,0.441166,1
142,cpu,0.438083,0.438083,1
143,cpu,0.441791,0.441791,1
144,cpu,0.446542,0.446542,1
145,cpu,0.445208,0.445208,1
146,cpu,0.442125,0.442125,1
147,cpu,0.442958,0.442958,1
148,cpu,0.435583,0.435583,1
149,cpu,0.395791,0.395791,1
150,cpu,0.393417,0.393417,1
151,mps,16.001834,16.001834,1
152,mps,10.389250,10.389250,1
153,mps,9.769416,9.769416,1
154,mps,9.209833,9.209833,1
155,mps,8.757834,8.757834,1
156,mps,8.387084,8.387084,1
157,mps,8.191166,8.191166,1
158,mps,7.901917,7.901917,1
159,mps,7.965625,7.965625,1
160,mps,7.909666,7.909666,1
161,mps,7.900375,7.900375,1
162,mps,7.900250,7.900250,1
163,mps,7.925959,7.925959,1
164,mps,7.921334,7.921334,1
165,mps,7.906000,7.906000,1
166,mps,7.910584,7.910584,1
167,mps,7.864750,7.864750,1
168,mps,7.892292,7.892292,1
169,mps,7.892833,7.892833,1
170,mps,7.836500,7.836500,1
171,mps,8.145958,8.145958,1
172,mps,7.833209,7.833209,1
173,mps,8.481667,8.481667,1
174,mps,7.775208,7.775208,1
175,mps,8.490625,8.490625,1
176,mps,7.837875,7.837875,1
177,mps,9.167291,9.167291,1
178,mps,7.879291,7.879291,1
179,mps,8.229333,8.229333,1
180,mps,7.879334,7.879334,1
181,mps,8.796875,8.796875,1
182,mps,7.902459,7.902459,1
183,mps,9.071583,9.071583,1
184,mps,7.835041,7.835041,1
185,mps,8.231959,8.231959,1
186,mps,7.811458,7.811458,1
187,mps,9.122833,9.122833,1
188,mps,7.930250,7.930250,1
189,mps,8.870667,8.870667,1
190,mps,7.866959,7.866959,1
191,mps,8.920625,8.920625,1
192,mps,7.811500,7.811500,1
193,mps,8.091625,8.091625,1
194,mps,7.945875,7.945875,1
195,mps,8.731333,8.731333,1
196,mps,8.120250,8.120250,1
197,mps,8.296583,8.296583,1
198,mps,7.863417,7.863417,1
199,mps,9.186375,9.186375,1
200,mps,7.804625,7.804625,1
201,cpu,3.026500,3.026500,1
202,cpu,1.308875,1.308875,1
203,cpu,1.133708,1.133708,1
204,cpu,0.991333,0.991333,1
205,cpu,1.041458,1.041458,1
206,cpu,0.867667,0.867667,1
207,cpu,0.900208,0.900208,1
208,cpu,0.812167,0.812167,1
209,cpu,0.775875,0.775875,1
210,cpu,0.738875,0.738875,1
211,cpu,0.776208,0.776208,1
212,cpu,0.751000,0.751000,1
213,cpu,0.828791,0.828791,1
214,cpu,0.735333,0.735333,1
215,cpu,1.133000,1.133000,1
216,cpu,0.875375,0.875375,1
217,cpu,0.756709,0.756709,1
218,cpu,0.739875,0.739875,1
219,cpu,0.673417,0.673417,1
220,cpu,0.616000,0.616000,1
221,cpu,0.621167,0.621167,1
222,cpu,0.610958,0.610958,1
223,cpu,0.612708,0.612708,1
224,cpu,0.605375,0.605375,1
225,cpu,0.610042,0.610042,1
226,cpu,0.614417,0.614417,1
227,cpu,0.611375,0.611375,1
228,cpu,0.539459,0.539459,1
229,cpu,0.521250,0.521250,1
230,cpu,0.513958,0.513958,1
231,cpu,0.517375,0.517375,1
232,cpu,0.515667,0.515667,1
233,cpu,0.515916,0.515916,1
234,cpu,0.516083,0.516083,1
235,cpu,0.518667,0.518667,1
236,cpu,0.515500,0.515500,1
237,cpu,0.522125,0.522125,1
238,cpu,0.498625,0.498625,1
239,cpu,0.445333,0.445333,1
240,cpu,0.445792,0.445792,1
241,cpu,0.442583,0.442583,1
242,cpu,0.442541,0.442541,1
243,cpu,0.444167,0.444167,1
244,cpu,0.451375,0.451375,1
245,cpu,0.444750,0.444750,1
246,cpu,0.446625,0.446625,1
247,cpu,0.443333,0.443333,1
248,cpu,0.439917,0.439917,1
249,cpu,0.442000,0.442000,1
250,cpu,0.443125,0.443125,1
251,mps,15.876541,15.876541,1
252,mps,10.399625,10.399625,1
253,mps,9.965167,9.965167,1
254,mps,9.055292,9.055292,1
255,mps,8.526042,8.526042,1
256,mps,8.060459,8.060459,1
257,mps,7.943583,7.943583,1
258,mps,7.800166,7.800166,1
259,mps,7.836083,7.836083,1
260,mps,7.803875,7.803875,1
261,mps,7.828875,7.828875,1
262,mps,7.796167,7.796167,1
263,mps,7.802083,7.802083,1
264,mps,7.790458,7.790458,1
265,mps,7.825875,7.825875,1
266,mps,7.783792,7.783792,1
267,mps,7.796458,7.796458,1
268,mps,7.789500,7.789500,1
269,mps,7.978750,7.978750,1
270,mps,7.823500,7.823500,1
271,mps,8.338250,8.338250,1
272,mps,7.826875,7.826875,1
273,mps,8.941833,8.941833,1
274,mps,7.866583,7.866583,1
275,mps,8.827625,8.827625,1
276,mps,7.877000,7.877000,1
277,mps,8.552792,8.552792,1
278,mps,7.845625,7.845625,1
279,mps,8.797750,8.797750,1
280,mps,7.895000,7.895000,1
281,mps,8.711791,8.711791,1
282,mps,7.868416,7.868416,1
283,mps,8.673541,8.673541,1
284,mps,7.856000,7.856000,1
285,mps,8.623042,8.623042,1
286,mps,7.881459,7.881459,1
287,mps,8.786417,8.786417,1
288,mps,7.886917,7.886917,1
289,mps,8.701292,8.701292,1
290,mps,7.898541,7.898541,1
291,mps,8.614208,8.614208,1
292,mps,7.806000,7.806000,1
293,mps,8.807042,8.807042,1
294,mps,7.806917,7.806917,1
295,mps,8.722375,8.722375,1
296,mps,7.786125,7.786125,1
297,mps,8.802375,8.802375,1
298,mps,7.764541,7.764541,1
299,mps,8.846917,8.846917,1
300,mps,7.798792,7.798792,1
301,cpu,3.986833,3.986833,1
302,cpu,1.680458,1.680458,1
303,cpu,1.251583,1.251583,1
304,cpu,1.309750,1.309750,1
305,cpu,1.240542,1.240542,1
306,cpu,1.070291,1.070291,1
307,cpu,0.919375,0.919375,1
308,cpu,0.865834,0.865834,1
309,cpu,0.963292,0.963292,1
310,cpu,1.129583,1.129583,1
311,cpu,0.884417,0.884417,1
312,cpu,0.771084,0.771084,1
313,cpu,0.754292,0.754292,1
314,cpu,0.683042,0.683042,1
315,cpu,0.616916,0.616916,1
316,cpu,0.615542,0.615542,1
317,cpu,0.619583,0.619583,1
318,cpu,0.614125,0.614125,1
319,cpu,0.609667,0.609667,1
320,cpu,0.609333,0.609333,1
321,cpu,0.611834,0.611834,1
322,cpu,0.609708,0.609708,1
323,cpu,0.519541,0.519541,1
324,cpu,0.514083,0.514083,1
325,cpu,0.520458,0.520458,1
326,cpu,0.517583,0.517583,1
327,cpu,0.520250,0.520250,1
328,cpu,0.517125,0.517125,1
329,cpu,0.512917,0.512917,1
330,cpu,0.517917,0.517917,1
331,cpu,0.514375,0.514375,1
332,cpu,0.517084,0.517084,1
333,cpu,0.476208,0.476208,1
334,cpu,0.450708,0.450708,1
335,cpu,0.443709,0.443709,1
336,cpu,0.448750,0.448750,1
337,cpu,0.446542,0.446542,1
338,cpu,0.446041,0.446041,1
339,cpu,0.449500,0.449500,1
340,cpu,0.446083,0.446083,1
341,cpu,0.446167,0.446167,1
342,cpu,0.447167,0.447167,1
343,cpu,0.448084,0.448084,1
344,cpu,0.444792,0.444792,1
345,cpu,0.423333,0.423333,1
346,cpu,0.399417,0.399417,1
347,cpu,0.399167,0.399167,1
348,cpu,0.400375,0.400375,1
349,cpu,0.396750,0.396750,1
350,cpu,0.396292,0.396292,1
351,mps,16.688583,16.688583,1
352,mps,10.350584,10.350584,1
353,mps,9.555250,9.555250,1
354,mps,9.157542,9.157542,1
355,mps,8.585666,8.585666,1
356,mps,8.332875,8.332875,1
357,mps,8.293000,8.293000,1
358,mps,8.034208,8.034208,1
359,mps,8.963167,8.963167,1
360,mps,8.223334,8.223334,1
361,mps,7.902625,7.902625,1
362,mps,7.960917,7.960917,1
363,mps,7.802542,7.802542,1
364,mps,8.609333,8.609333,1
365,mps,8.078834,8.078834,1
366,mps,8.451708,8.451708,1
367,mps,7.895542,7.895542,1
368,mps,8.758875,8.758875,1
369,mps,7.873334,7.873334,1
370,mps,8.727916,8.727916,1
371,mps,8.065375,8.065375,1
372,mps,8.442208,8.442208,1
373,mps,7.991334,7.991334,1
374,mps,8.353042,8.353042,1
375,mps,7.962084,7.962084,1
376,mps,8.646916,8.646916,1
377,mps,7.967792,7.967792,1
378,mps,8.472042,8.472042,1
379,mps,7.897250,7.897250,1
380,mps,8.779000,8.779000,1
381,mps,7.850500,7.850500,1
382,mps,9.076209,9.076209,1
383,mps,8.063750,8.063750,1
384,mps,8.242208,8.242208,1
385,mps,7.946250,7.946250,1
386,mps,8.081625,8.081625,1
387,mps,7.817875,7.817875,1
388,mps,8.871375,8.871375,1
389,mps,7.984333,7.984333,1
390,mps,8.780584,8.780584,1
391,mps,7.956000,7.956000,1
392,mps,8.419416,8.419416,1
393,mps,7.938542,7.938542,1
394,mps,8.706500,8.706500,1
395,mps,7.875000,7.875000,1
396,mps,8.497666,8.497666,1
397,mps,7.996125,7.996125,1
398,mps,8.476000,8.476000,1
399,mps,7.886667,7.886667,1
400,mps,8.534583,8.534583,1
